学期	学号	书号	日期
1	326	TP	1121	
1	326	F	1121	
1	326	O	1121	
1	505	J	1121	
1	505	J	1121	
1	267	TP	1121	
1	424	TP	1121	
1	148	C	1121	
1	349	O	1121	
1	349	H	1121	
1	349	TP	1121	
1	506	TP	1121	
1	506	TP	1121	
1	513	I	1121	
1	119	I	1121	
1	119	I	1121	
1	119	I	1121	
1	119	I	1121	
1	341	TN	1121	
1	341	TN	1121	
1	341	TN	1121	
1	341	TP	1121	
1	119	I	1121	
1	119	I	1121	
1	119	I	1121	
1	119	I	1121	
1	36	I	1121	
1	41	G	1121	
1	94	TP	1121	
1	339	TP	1121	
1	352	TP	1121	
1	352	I	1121	
1	352	I	1121	
1	352	I	1121	
1	352	I	1121	
1	352	I	1121	
1	247	TP	1121	
1	366	TP	1121	
1	366	TP	1121	
1	476	F	1121	
1	476	F	1121	
1	29	H	1121	
1	29	H	1121	
1	14	H	1121	
1	397	H	1121	
1	397	H	1121	
1	329	TP	1121	
1	329	TP	1121	
1	29	TP	1121	
1	29	TP	1121	
1	14	TP	1121	
1	14	TP	1121	
1	247	TP	1121	
1	353	TP	1121	
1	353	TP	1121	
1	149	H	1121	
1	252	I	1121	
1	252	I	1121	
1	329	I	1122	
1	219	B	1122	
1	219	B	1122	
1	219	TP	1122	
1	219	C	1122	
1	238	TP	1122	
1	238	TP	1122	
1	58	TP	1122	
1	58	TP	1122	
1	58	TP	1122	
1	58	TP	1122	
1	78	TP	1122	
1	219	I	1122	
1	481	TP	1122	
1	481	TP	1122	
1	481	TP	1122	
1	90	I	1122	
1	90	H	1122	
1	46	I	1122	
1	195	I	1122	
1	195	I	1122	
1	195	I	1122	
1	98	TP	1122	
1	98	TP	1122	
1	98	TP	1122	
1	277	B	1122	
1	277	B	1122	
1	277	B	1122	
1	277	B	1122	
1	506	TP	1122	
1	506	TP	1122	
1	231	O	1122	
1	231	O	1122	
1	231	O	1122	
1	231	O	1122	
1	105	I	1122	
1	105	I	1122	
1	105	C	1122	
1	320	I	1122	
1	427	D	1122	
1	427	D	1122	
1	427	D	1122	
1	427	D	1122	
1	427	D	1122	
1	427	D	1122	
1	427	D	1122	
1	391	TP	1122	
1	391	TP	1122	
1	400	N	1122	
1	400	D	1122	
1	400	D	1122	
1	391	TP	1122	
1	391	TP	1122	
1	391	TP	1122	
1	391	TP	1122	
1	391	TP	1122	
1	448	O	1122	
1	446	TP	1122	
1	446	TP	1122	
1	446	B	1122	
1	19	B	1122	
1	262	I	1122	
1	319	H	1122	
1	371	E	1122	
1	521	TP	1122	
1	279	TM	1122	
1	279	TN	1122	
1	279	TM	1122	
1	247	TP	1122	
1	536	TP	1122	
1	97	F	1122	
1	97	J	1122	
1	97	F	1122	
1	97	B	1122	
1	97	H	1122	
1	97	H	1122	
1	468	TP	1122	
1	468	H	1122	
1	468	H	1122	
1	148	D	1122	
1	369	K	1122	
1	415	TM	1123	
1	292	K	1123	
1	292	I	1123	
1	485	I	1123	
1	485	K	1123	
1	191	I	1123	
1	191	I	1123	
1	191	I	1123	
1	191	I	1123	
1	191	F	1123	
1	481	TP	1123	
1	481	TP	1123	
1	499	C	1123	
1	292	B	1123	
1	292	B	1123	
1	292	B	1123	
1	292	B	1123	
1	159	TN	1123	
1	159	TM	1123	
1	159	O	1123	
1	196	B	1123	
1	196	O	1123	
1	196	O	1123	
1	245	TP	1123	
1	245	TN	1123	
1	245	TP	1123	
1	245	TP	1123	
1	245	H	1123	
1	168	TP	1123	
1	385	TP	1123	
1	279	TP	1123	
1	287	J	1123	
1	287	B	1123	
1	287	I	1123	
1	136	TP	1123	
1	130	H	1123	
1	130	H	1123	
1	130	H	1123	
1	136	B	1123	
1	136	B	1123	
1	136	B	1123	
1	136	B	1123	
1	353	TP	1123	
1	353	TP	1123	
1	353	TP	1123	
1	353	TP	1123	
1	353	TP	1123	
1	388	TP	1123	
1	212	C	1123	
1	353	J	1123	
1	353	J	1123	
1	374	I	1123	
1	478	TP	1123	
1	478	O	1123	
1	136	C	1123	
1	136	C	1123	
1	155	TP	1123	
1	155	I	1123	
1	155	I	1123	
1	155	I	1123	
1	145	K	1123	
1	250	TP	1123	
1	163	I	1123	
1	163	TP	1123	
1	163	I	1123	
1	163	TP	1123	
1	163	TP	1123	
1	163	I	1123	
1	163	B	1123	
1	88	TN	1123	
1	88	TP	1123	
1	88	TP	1123	
1	88	TP	1123	
1	88	TP	1123	
1	88	TN	1123	
1	139	I	1123	
1	152	TP	1123	
1	152	TP	1123	
1	152	TP	1123	
1	145	TP	1123	
1	254	TP	1123	
1	348	TP	1123	
1	348	TP	1123	
1	348	TP	1123	
1	88	G	1123	
1	88	G	1123	
1	88	G	1123	
1	344	I	1123	
1	344	I	1123	
1	125	TP	1124	
1	337	O	1124	
1	337	I	1124	
1	433	TP	1124	
1	219	TP	1124	
1	73	I	1124	
1	73	I	1124	
1	95	K	1124	
1	95	K	1124	
1	95	K	1124	
1	43	F	1124	
1	43	K	1124	
1	196	I	1124	
1	481	TP	1124	
1	481	TP	1124	
1	282	C	1124	
1	282	B	1124	
1	282	B	1124	
1	43	TP	1124	
1	303	I	1124	
1	303	J	1124	
1	36	I	1124	
1	36	I	1124	
1	175	I	1124	
1	175	I	1124	
1	8	I	1124	
1	8	I	1124	
1	8	I	1124	
1	8	I	1124	
1	78	TP	1124	
1	524	I	1124	
1	524	I	1124	
1	524	I	1124	
1	524	TP	1124	
1	524	TP	1124	
1	524	TP	1124	
1	101	TP	1124	
1	101	TP	1124	
1	481	TP	1124	
1	291	I	1124	
1	262	I	1124	
1	262	I	1124	
1	1	I	1124	
1	119	TP	1124	
1	119	TP	1124	
1	220	TP	1124	
1	41	O	1125	
1	414	B	1125	
1	328	F	1125	
1	328	F	1125	
1	328	O	1125	
1	328	F	1125	
1	68	TN	1125	
1	234	H	1125	
1	234	H	1125	
1	267	I	1125	
1	145	K	1125	
1	145	B	1125	
1	145	K	1125	
1	134	TP	1125	
1	134	TP	1125	
1	40	TP	1125	
1	40	TP	1125	
1	40	TN	1125	
1	40	TN	1125	
1	40	TN	1125	
1	291	TP	1125	
1	291	TP	1125	
1	291	TP	1125	
1	433	TP	1125	
1	222	O	1125	
1	222	I	1125	
1	222	H	1125	
1	500	TP	1125	
1	500	TP	1125	
1	97	H	1125	
1	222	TP	1125	
1	43	TN	1125	
1	248	TP	1125	
1	248	TP	1125	
1	249	H	1125	
1	249	H	1125	
1	249	J	1125	
1	249	H	1125	
1	524	TP	1125	
1	524	TP	1125	
1	422	I	1125	
1	249	I	1125	
1	396	TP	1125	
1	357	O	1125	
1	357	O	1125	
1	357	O	1125	
1	357	O	1125	
1	357	O	1125	
1	357	O	1125	
1	352	I	1125	
1	352	I	1125	
1	352	I	1125	
1	435	I	1125	
1	435	I	1125	
1	435	I	1125	
1	435	I	1125	
1	416	TP	1125	
1	405	TN	1125	
1	405	TN	1125	
1	302	TP	1125	
1	302	TP	1125	
1	12	TP	1125	
1	380	O	1126	
1	380	O	1126	
1	415	TN	1126	
1	487	O	1126	
1	87	O	1126	
1	87	O	1126	
1	459	I	1126	
1	158	TN	1126	
1	158	TN	1126	
1	478	O	1126	
1	478	O	1126	
1	478	O	1126	
1	504	I	1126	
1	504	B	1126	
1	504	H	1126	
1	504	H	1126	
1	52	I	1126	
1	50	G	1126	
1	53	B	1126	
1	264	I	1126	
1	53	TP	1126	
1	13	TP	1126	
1	268	B	1126	
1	287	I	1126	
1	287	I	1126	
1	287	I	1126	
1	406	I	1126	
1	406	I	1126	
1	36	H	1126	
1	407	TP	1127	
1	326	TN	1127	
1	326	TN	1127	
1	197	TP	1127	
1	419	I	1127	
1	461	K	1127	
1	27	O	1127	
1	348	TP	1127	
1	348	I	1127	
1	342	H	1127	
1	342	H	1127	
1	49	TP	1127	
1	87	TP	1127	
1	368	TP	1127	
1	97	TP	1127	
1	97	TP	1127	
1	498	TP	1127	
1	430	TP	1127	
1	303	H	1127	
1	303	J	1127	
1	303	J	1127	
1	303	I	1127	
1	303	I	1127	
1	179	G	1127	
1	179	G	1127	
1	179	B	1127	
1	179	B	1127	
1	533	O	1127	
1	459	TP	1127	
1	459	TP	1127	
1	286	TP	1127	
1	286	TP	1127	
1	468	TP	1127	
1	174	TP	1127	
1	174	TP	1127	
1	275	TP	1127	
1	137	B	1127	
1	137	TP	1127	
1	137	TP	1127	
1	137	B	1127	
1	137	B	1127	
1	137	TP	1127	
1	503	B	1127	
1	503	B	1127	
1	286	H	1127	
1	286	H	1127	
1	25	TP	1127	
1	174	B	1127	
1	275	O	1127	
1	311	TP	1127	
1	311	TP	1127	
1	408	I	1127	
1	408	TP	1127	
1	408	I	1127	
1	162	I	1127	
1	136	TP	1128	
1	482	TP	1128	
1	119	O	1128	
1	119	O	1128	
1	119	O	1128	
1	119	O	1128	
1	119	O	1128	
1	119	O	1128	
1	136	C	1128	
1	136	C	1128	
1	482	O	1128	
1	482	O	1128	
1	452	TP	1128	
1	452	TP	1128	
1	452	TP	1128	
1	317	I	1128	
1	317	I	1128	
1	113	TP	1128	
1	482	TP	1128	
1	482	TP	1128	
1	482	TP	1128	
1	345	H	1128	
1	364	B	1128	
1	319	H	1128	
1	364	F	1128	
1	364	D	1128	
1	319	H	1128	
1	3	TP	1128	
1	3	TP	1128	
1	3	TP	1128	
1	36	TP	1128	
1	452	TP	1128	
1	452	TP	1128	
1	509	U	1128	
1	509	U	1128	
1	509	U	1128	
1	77	O	1128	
1	353	TP	1128	
1	36	I	1128	
1	196	TP	1128	
1	373	TP	1128	
1	413	B	1128	
1	432	O	1128	
1	432	O	1128	
1	432	O	1128	
1	231	O	1128	
1	231	O	1128	
1	116	G	1128	
1	352	I	1128	
1	337	G	1128	
1	537	B	1128	
1	34	A	1128	
1	34	F	1128	
1	29	F	1128	
1	128	O	1128	
1	128	O	1128	
1	128	O	1128	
1	128	O	1128	
1	52	K	1129	
1	195	I	1129	
1	195	I	1129	
1	195	I	1129	
1	377	TP	1129	
1	377	TP	1129	
1	377	TP	1129	
1	460	TP	1129	
1	460	TP	1129	
1	277	TP	1129	
1	277	TP	1129	
1	277	TP	1129	
1	277	TP	1129	
1	277	TP	1129	
1	460	TP	1129	
1	460	TP	1129	
1	244	TP	1129	
1	244	TP	1129	
1	409	TP	1129	
1	369	TP	1129	
1	66	TP	1129	
1	66	TP	1129	
1	201	TP	1129	
1	263	TP	1129	
1	436	TP	1129	
1	436	TP	1129	
1	74	O	1129	
1	436	TP	1129	
1	74	H	1129	
1	74	TP	1129	
1	26	TP	1129	
1	26	TP	1129	
1	26	TP	1129	
1	179	B	1129	
1	179	B	1129	
1	179	B	1129	
1	358	I	1129	
1	358	I	1129	
1	358	H	1129	
1	409	I	1129	
1	362	O	1129	
1	433	O	1129	
1	211	TP	1129	
1	139	I	1129	
1	190	TP	1129	
1	190	TP	1129	
1	190	TP	1129	
1	481	TP	1129	
1	481	TP	1129	
1	513	O	1129	
1	513	O	1129	
1	513	O	1129	
1	229	O	1129	
1	229	O	1129	
1	229	O	1129	
1	229	O	1129	
1	84	TN	1129	
1	490	TM	1129	
1	490	TM	1129	
1	490	TM	1129	
1	490	TP	1129	
1	282	O	1129	
1	196	TP	1129	
1	1	TP	1129	
1	166	TP	1129	
1	166	TP	1129	
1	166	TP	1129	
1	166	TP	1129	
1	141	I	1129	
1	141	I	1129	
1	141	I	1129	
1	141	I	1129	
1	145	TN	1129	
1	155	B	1129	
1	137	I	1129	
1	137	I	1129	
1	309	O	1129	
1	309	O	1129	
1	309	B	1129	
1	309	B	1129	
1	399	TP	1129	
1	537	K	1129	
1	537	A	1129	
1	537	K	1129	
1	399	I	1129	
1	140	TP	1129	
1	172	TP	1129	
1	172	I	1129	
1	172	TP	1129	
1	140	TP	1129	
1	140	TP	1129	
1	324	TP	1129	
1	99	B	1129	
1	25	TN	1130	
1	25	O	1130	
1	25	TN	1130	
1	218	TP	1130	
1	218	O	1130	
1	505	B	1130	
1	505	B	1130	
1	513	I	1130	
1	509	I	1130	
1	341	I	1130	
1	341	O	1130	
1	341	G	1130	
1	513	TP	1130	
1	248	TP	1130	
1	248	TP	1130	
1	388	O	1130	
1	290	TP	1130	
1	44	TP	1130	
1	414	TP	1130	
1	388	B	1130	
1	388	O	1130	
1	388	O	1130	
1	388	O	1130	
1	149	O	1130	
1	149	O	1130	
1	149	O	1130	
1	149	O	1130	
1	128	H	1130	
1	249	I	1130	
1	249	I	1130	
1	249	I	1130	
1	291	I	1130	
1	341	TP	1130	
1	341	TP	1130	
1	193	B	1201	
1	193	B	1201	
1	24	O	1201	
1	397	F	1201	
1	397	O	1201	
1	145	TP	1201	
1	145	H	1201	
1	276	H	1201	
1	477	TP	1201	
1	477	TP	1201	
1	453	G	1201	
1	453	G	1201	
1	453	G	1201	
1	453	G	1201	
1	121	O	1201	
1	121	O	1201	
1	121	O	1201	
1	121	O	1201	
1	121	O	1201	
1	248	TP	1201	
1	248	TP	1201	
1	54	TP	1201	
1	147	I	1201	
1	147	I	1201	
1	147	I	1201	
1	147	I	1201	
1	146	TP	1201	
1	289	TP	1201	
1	267	TP	1201	
1	258	TP	1201	
1	139	O	1201	
1	343	B	1201	
1	343	B	1201	
1	187	TN	1201	
1	37	O	1201	
1	37	I	1201	
1	166	I	1201	
1	513	I	1201	
1	319	TP	1201	
1	319	TN	1201	
1	319	TP	1201	
1	339	TP	1201	
1	432	O	1201	
1	432	O	1201	
1	432	O	1201	
1	432	O	1201	
1	516	TP	1201	
1	516	I	1201	
1	334	H	1201	
1	481	TP	1201	
1	358	TN	1201	
1	358	TN	1201	
1	146	TP	1202	
1	359	TN	1202	
1	505	B	1202	
1	505	H	1202	
1	515	H	1202	
1	26	TP	1202	
1	219	TP	1202	
1	219	TP	1202	
1	219	TP	1202	
1	1	B	1202	
1	405	TP	1202	
1	405	TP	1202	
1	405	TP	1202	
1	15	O	1202	
1	15	O	1202	
1	413	P	1202	
1	49	G	1202	
1	77	K	1203	
1	353	TP	1203	
1	353	TP	1203	
1	361	TP	1203	
1	126	I	1203	
1	126	G	1203	
1	357	TN	1203	
1	357	TP	1203	
1	357	O	1203	
1	357	TP	1203	
1	357	TP	1203	
1	505	B	1203	
1	234	O	1203	
1	234	TP	1203	
1	234	TP	1203	
1	234	TP	1203	
1	491	I	1203	
1	491	O	1203	
1	491	I	1203	
1	491	TP	1203	
1	491	TP	1203	
1	491	TP	1203	
1	491	H	1203	
1	530	O	1203	
1	530	O	1203	
1	513	I	1203	
1	473	TP	1203	
1	473	TP	1203	
1	473	TM	1203	
1	193	B	1203	
1	193	B	1203	
1	412	TP	1203	
1	412	I	1203	
1	412	I	1203	
1	207	TP	1203	
1	207	I	1203	
1	153	TP	1203	
1	153	H	1203	
1	153	TP	1203	
1	153	O	1203	
1	153	O	1203	
1	116	TP	1203	
1	195	I	1203	
1	195	I	1203	
1	195	I	1203	
1	195	I	1203	
1	195	I	1203	
1	21	TP	1203	
1	21	TP	1203	
1	169	H	1204	
1	169	TP	1204	
1	169	D	1204	
1	494	H	1204	
1	510	TP	1204	
1	510	TP	1204	
1	262	I	1204	
1	5	TP	1204	
1	5	TP	1204	
1	5	TP	1204	
1	5	TP	1204	
1	494	TP	1204	
1	494	TP	1204	
1	468	TP	1204	
1	468	TP	1204	
1	468	TP	1204	
1	5	TP	1204	
1	5	TP	1204	
1	195	I	1204	
1	357	O	1204	
1	357	TP	1204	
1	506	TN	1204	
1	506	TN	1204	
1	460	TP	1204	
1	121	O	1204	
1	121	O	1204	
1	121	O	1204	
1	121	O	1204	
1	121	O	1204	
1	268	TP	1204	
1	12	TP	1204	
1	12	TN	1204	
1	252	I	1204	
1	252	I	1204	
1	249	H	1204	
1	291	I	1204	
1	291	K	1204	
1	25	TN	1205	
1	25	TM	1205	
1	25	TM	1205	
1	25	TM	1205	
1	317	TP	1205	
1	317	TP	1205	
1	171	TN	1205	
1	219	TP	1205	
1	480	TP	1205	
1	8	O	1205	
1	8	O	1205	
1	147	B	1205	
1	147	I	1205	
1	147	B	1205	
1	147	E	1205	
1	364	TP	1205	
1	385	TP	1205	
1	166	B	1205	
1	349	C	1205	
1	349	B	1205	
1	349	B	1205	
1	261	H	1205	
1	261	H	1205	
1	261	H	1205	
1	261	H	1205	
1	41	K	1205	
1	19	I	1205	
1	19	I	1205	
1	398	TP	1205	
1	398	TP	1205	
1	398	TP	1205	
1	355	TP	1205	
1	355	H	1205	
1	355	H	1205	
1	344	TP	1205	
1	344	TP	1205	
1	415	TP	1205	
1	415	TP	1205	
1	415	TP	1205	
1	415	O	1205	
1	415	O	1205	
1	415	Z	1205	
1	132	H	1205	
1	247	H	1205	
1	247	H	1205	
1	247	H	1205	
1	247	H	1205	
1	249	O	1205	
1	249	O	1205	
1	249	O	1205	
1	288	TP	1206	
1	288	TP	1206	
1	144	TP	1206	
1	494	TP	1206	
1	484	TP	1206	
1	24	TP	1206	
1	84	TP	1206	
1	84	TP	1206	
1	315	TB	1206	
1	315	TB	1206	
1	144	I	1206	
1	144	H	1206	
1	315	TB	1206	
1	300	TP	1206	
1	144	D	1206	
1	36	H	1206	
1	490	TP	1206	
1	359	TP	1206	
1	348	J	1206	
1	348	J	1206	
1	361	J	1206	
1	361	J	1206	
1	361	J	1206	
1	361	J	1206	
1	492	B	1206	
1	446	TP	1206	
1	1	I	1206	
1	36	I	1206	
1	508	TP	1206	
1	508	TP	1206	
1	508	H	1206	
1	385	H	1206	
1	385	H	1206	
1	56	TP	1206	
1	56	O	1206	
1	56	O	1206	
1	56	TP	1206	
1	56	O	1206	
1	56	TP	1206	
1	56	TP	1206	
1	56	O	1206	
1	56	O	1206	
1	263	I	1206	
1	263	I	1206	
1	261	H	1206	
1	385	I	1206	
1	204	I	1207	
1	204	F	1207	
1	455	K	1207	
1	455	TP	1207	
1	455	TN	1207	
1	455	O	1207	
1	45	TP	1207	
1	45	TP	1207	
1	45	O	1207	
1	45	O	1207	
1	532	B	1207	
1	532	B	1207	
1	532	K	1207	
1	77	H	1207	
1	77	H	1207	
1	174	TP	1207	
1	419	O	1207	
1	419	I	1207	
1	419	O	1207	
1	419	I	1207	
1	419	I	1207	
1	319	TN	1207	
1	319	TP	1207	
1	1	C	1207	
1	377	TP	1207	
1	381	O	1207	
1	377	TP	1207	
1	377	TP	1207	
1	377	TP	1207	
1	450	TP	1207	
1	450	TP	1207	
1	190	O	1207	
1	190	TP	1207	
1	190	TP	1207	
1	190	O	1207	
1	190	O	1207	
1	190	TP	1207	
1	190	TP	1207	
1	190	O	1207	
1	508	TP	1207	
1	386	O	1207	
1	386	O	1207	
1	295	B	1207	
1	344	B	1207	
1	344	B	1207	
1	344	B	1207	
1	492	B	1207	
1	344	TP	1208	
1	146	I	1208	
1	480	TP	1208	
1	480	TP	1208	
1	480	TP	1208	
1	88	O	1208	
1	88	O	1208	
1	8	O	1208	
1	459	TN	1208	
1	104	O	1208	
1	104	TP	1208	
1	8	K	1208	
1	430	I	1208	
1	212	TP	1208	
1	212	TP	1208	
1	90	H	1208	
1	90	H	1208	
1	90	O	1208	
1	97	C	1208	
1	97	C	1208	
1	519	C	1208	
1	519	D	1208	
1	262	TP	1208	
1	364	O	1208	
1	364	O	1208	
1	364	O	1208	
1	295	TP	1208	
1	295	TP	1208	
1	295	TP	1208	
1	295	TP	1208	
1	295	TP	1208	
1	295	TP	1208	
1	295	TP	1208	
1	244	I	1208	
1	249	I	1208	
1	402	H	1208	
1	486	TP	1208	
1	328	TP	1208	
1	49	O	1208	
1	49	O	1208	
1	406	I	1208	
1	49	O	1208	
1	161	I	1208	
1	161	I	1208	
1	292	I	1208	
1	212	H	1209	
1	212	C	1209	
1	331	TP	1209	
1	365	I	1209	
1	365	K	1209	
1	342	H	1209	
1	346	TP	1209	
1	105	C	1209	
1	105	K	1209	
1	276	G	1209	
1	276	I	1209	
1	371	H	1209	
1	319	TP	1209	
1	291	K	1209	
1	291	K	1209	
1	291	K	1209	
1	432	I	1209	
1	432	I	1209	
1	432	I	1209	
1	432	I	1209	
1	432	I	1209	
1	432	I	1209	
1	10	TM	1209	
1	10	I	1209	
1	10	I	1209	
1	73	I	1209	
1	73	I	1209	
1	319	TP	1209	
1	328	H	1209	
1	159	I	1209	
1	490	B	1209	
1	377	TP	1209	
1	150	O	1209	
1	223	O	1209	
1	223	O	1209	
1	223	O	1209	
1	223	O	1209	
1	223	O	1209	
1	223	O	1209	
1	68	TN	1209	
1	8	O	1209	
1	295	G	1209	
1	299	I	1209	
1	299	I	1209	
1	113	I	1209	
1	113	I	1209	
1	513	K	1209	
1	274	I	1209	
1	274	I	1209	
1	245	H	1210	
1	274	TP	1210	
1	245	H	1210	
1	140	TP	1210	
1	140	TP	1210	
1	140	TP	1210	
1	245	I	1210	
1	245	I	1210	
1	245	I	1210	
1	245	I	1210	
1	245	I	1210	
1	207	TP	1210	
1	207	TP	1210	
1	245	H	1210	
1	245	H	1210	
1	353	TP	1210	
1	341	TP	1210	
1	341	TP	1210	
1	341	TP	1210	
1	196	I	1210	
1	357	TP	1210	
1	106	TP	1210	
1	106	TP	1210	
1	106	TP	1210	
1	485	TP	1210	
1	485	F	1210	
1	104	TP	1210	
1	104	TP	1210	
1	104	TP	1210	
1	163	I	1210	
1	163	I	1210	
1	163	I	1210	
1	163	I	1210	
1	467	H	1210	
1	467	I	1210	
1	8	H	1210	
1	8	H	1210	
1	8	H	1210	
1	22	I	1210	
1	22	I	1210	
1	287	TP	1210	
1	287	TP	1210	
1	287	TP	1210	
1	19	TP	1210	
1	19	I	1210	
1	125	TP	1211	
1	125	TP	1211	
1	125	TP	1211	
1	125	TP	1211	
1	125	TP	1211	
1	125	TP	1211	
1	90	TP	1211	
1	144	TP	1211	
1	144	TP	1211	
1	144	TP	1211	
1	68	TP	1211	
1	297	TP	1211	
1	297	H	1211	
1	297	I	1211	
1	297	I	1211	
1	273	E	1211	
1	273	I	1211	
1	119	TP	1211	
1	119	TP	1211	
1	486	J	1211	
1	486	J	1211	
1	486	J	1211	
1	486	B	1211	
1	285	TP	1211	
1	285	TP	1211	
1	196	I	1211	
1	145	I	1211	
1	145	TN	1211	
1	499	B	1211	
1	478	TP	1211	
1	341	TP	1211	
1	389	TP	1211	
1	422	TP	1211	
1	254	F	1211	
1	168	O	1211	
1	57	TP	1211	
1	57	TP	1211	
1	57	TP	1211	
1	57	TP	1211	
1	209	TP	1211	
1	57	TP	1211	
1	209	TP	1211	
1	209	TP	1211	
1	209	TN	1211	
1	435	TP	1211	
1	168	G	1211	
1	435	TP	1211	
1	468	TP	1211	
1	468	TP	1211	
1	468	TP	1211	
1	468	TP	1211	
1	209	TN	1211	
1	209	TN	1211	
1	209	TN	1211	
1	168	TN	1211	
1	274	TP	1211	
1	274	TP	1211	
1	119	I	1211	
1	119	I	1211	
1	119	K	1211	
1	218	TP	1211	
1	218	TP	1211	
1	93	K	1211	
1	93	O	1211	
1	326	H	1212	
1	326	TP	1212	
1	421	TP	1212	
1	421	TP	1212	
1	296	C	1212	
1	296	I	1212	
1	296	I	1212	
1	296	B	1212	
1	296	G	1212	
1	296	B	1212	
1	296	I	1212	
1	296	C	1212	
1	75	TP	1212	
1	75	TP	1212	
1	75	TP	1212	
1	75	TP	1212	
1	219	B	1212	
1	219	B	1212	
1	219	G	1212	
1	219	G	1212	
1	219	G	1212	
1	219	G	1212	
1	219	G	1212	
1	219	G	1212	
1	219	G	1212	
1	296	C	1212	
1	145	I	1212	
1	372	TP	1212	
1	372	TP	1212	
1	171	TP	1212	
1	171	TP	1212	
1	372	H	1212	
1	487	I	1212	
1	487	K	1212	
1	76	TP	1212	
1	372	I	1212	
1	341	TP	1212	
1	61	TP	1212	
1	291	TP	1212	
1	291	TP	1212	
1	249	TP	1212	
1	249	TP	1212	
1	291	H	1212	
1	87	TP	1212	
1	87	F	1212	
1	87	TN	1212	
1	87	TN	1212	
1	87	TP	1212	
1	59	O	1212	
1	59	O	1212	
1	59	O	1212	
1	59	O	1212	
1	150	D	1212	
1	150	TP	1212	
1	405	K	1212	
1	405	TM	1212	
1	211	E	1213	
1	211	E	1213	
1	507	O	1213	
1	507	O	1213	
1	279	TP	1213	
1	462	K	1213	
1	279	TP	1213	
1	462	K	1213	
1	279	TP	1213	
1	279	TP	1213	
1	150	TP	1213	
1	150	TP	1213	
1	150	TP	1213	
1	125	TP	1213	
1	125	TP	1213	
1	125	TP	1213	
1	145	I	1213	
1	145	I	1213	
1	274	TP	1213	
1	212	TN	1213	
1	1	I	1213	
1	116	I	1213	
1	446	TP	1213	
1	446	O	1213	
1	279	TP	1213	
1	279	TP	1213	
1	279	TP	1213	
1	279	TP	1213	
1	279	TP	1213	
1	78	TP	1213	
1	78	TP	1213	
1	234	TP	1213	
1	234	TP	1213	
1	234	TP	1213	
1	291	H	1213	
1	291	H	1213	
1	274	B	1213	
1	407	K	1213	
1	145	H	1213	
1	37	B	1213	
1	407	K	1213	
1	407	H	1213	
1	330	I	1213	
1	330	I	1213	
1	330	I	1213	
1	523	I	1213	
1	524	I	1213	
1	62	H	1214	
1	62	H	1214	
1	277	H	1214	
1	415	H	1214	
1	415	TN	1214	
1	415	TN	1214	
1	247	TP	1214	
1	247	TP	1214	
1	252	I	1214	
1	252	I	1214	
1	252	I	1214	
1	415	H	1214	
1	415	H	1214	
1	409	O	1214	
1	409	O	1214	
1	342	I	1214	
1	342	I	1214	
1	342	I	1214	
1	342	I	1214	
1	250	I	1214	
1	292	I	1214	
1	292	B	1214	
1	1	I	1214	
1	377	TP	1214	
1	292	I	1214	
1	292	H	1214	
1	292	H	1214	
1	3	TP	1214	
1	3	TP	1214	
1	3	O	1214	
1	3	TP	1214	
1	3	O	1214	
1	291	I	1214	
1	254	I	1215	
1	373	I	1215	
1	373	I	1215	
1	373	I	1215	
1	373	H	1215	
1	292	H	1215	
1	292	H	1215	
1	292	H	1215	
1	73	I	1215	
1	73	I	1215	
1	433	TP	1215	
1	433	TP	1215	
1	433	TP	1215	
1	21	K	1215	
1	433	K	1215	
1	433	TP	1215	
1	292	C	1215	
1	354	TP	1215	
1	354	I	1215	
1	354	I	1215	
1	33	TP	1215	
1	427	I	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	406	I	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	82	H	1215	
1	406	TP	1215	
1	406	TP	1215	
1	406	TP	1215	
1	406	TP	1215	
1	8	O	1215	
1	473	H	1215	
1	473	H	1215	
1	513	O	1215	
1	125	TP	1215	
1	125	TP	1215	
1	144	H	1215	
1	434	TP	1215	
1	434	TP	1215	
1	434	O	1215	
1	434	O	1215	
1	388	TP	1215	
1	388	O	1215	
1	388	O	1215	
1	388	O	1215	
1	423	I	1215	
1	423	I	1215	
1	8	H	1215	
1	8	H	1215	
1	427	K	1215	
1	388	O	1215	
1	388	TB	1215	
1	388	TP	1215	
1	388	TP	1215	
1	388	TB	1215	
1	388	TP	1215	
1	172	O	1215	
1	261	I	1215	
1	261	I	1215	
1	195	I	1215	
1	364	TP	1215	
1	455	I	1215	
1	385	H	1215	
1	104	K	1215	
1	106	I	1215	
1	106	I	1215	
1	343	TP	1216	
1	300	TP	1216	
1	171	H	1216	
1	171	H	1216	
1	346	I	1216	
1	346	I	1216	
1	408	TP	1216	
1	77	K	1216	
1	122	TP	1216	
1	214	I	1216	
1	214	I	1216	
1	117	H	1216	
1	291	H	1216	
1	214	I	1216	
1	214	I	1216	
1	214	I	1216	
1	174	I	1216	
1	174	I	1216	
1	291	K	1216	
1	291	K	1216	
1	291	H	1216	
1	291	H	1216	
1	291	H	1216	
1	84	I	1216	
