学期	学号	地点	日期	时间	金额
1	41	宿舍	1126	182941	0.04
1	20	超市	1126	204421	3.8
1	83	食堂	1126	181557	8.6
1	39	宿舍	1126	215939	0.03
1	33	宿舍	1126	215015	1.1
1	54	教室	1126	220731	0.02
1	71	宿舍	1126	224546	0.17
1	59	食堂	1126	183657	7.5
1	43	宿舍	1126	224748	0.05
1	34	宿舍	1126	224848	0.01
1	77	食堂	1126	183906	12
1	34	食堂	1126	184021	1
1	19	宿舍	1126	182819	0.4
1	39	宿舍	1126	230109	0.03
1	15	宿舍	1126	214609	0.18
1	62	宿舍	1126	230515	0.08
1	10	超市	1126	204354	2.5
1	4	宿舍	1126	215734	0.08
1	39	宿舍	1126	231928	0.01
1	71	宿舍	1126	214036	0.01
1	54	教室	1126	191149	0.02
1	20	食堂	1127	070716	0.5
1	90	食堂	1127	083941	2
1	13	食堂	1127	070407	2.5
1	43	宿舍	1127	081808	0.04
1	39	食堂	1127	082034	2.4
1	34	宿舍	1127	095926	0.02
1	37	宿舍	1127	082036	0.16
1	45	教室	1127	100752	0.01
1	62	食堂	1127	082313	1.5
1	69	教室	1127	072644	0.01
1	54	教室	1127	072704	0.01
1	54	宿舍	1127	084000	2.1
1	41	教室	1127	072008	0.01
1	67	食堂	1127	082509	2.6
1	2	食堂	1127	065453	1.8
1	2	食堂	1127	065807	0.5
1	16	食堂	1127	082132	0.5
1	45	食堂	1127	082744	1.5
1	9	宿舍	1127	070108	0.11
1	11	食堂	1127	082831	0.5
1	34	食堂	1127	070659	2.2
1	26	宿舍	1127	084551	1.1
1	54	教室	1127	101553	0.02
1	23	食堂	1127	082047	1
1	32	食堂	1127	082147	0.8
1	64	超市	1127	095952	2
1	84	食堂	1127	071606	2.63
1	83	食堂	1127	082458	0.5
1	43	宿舍	1127	091931	0.15
1	34	食堂	1127	084433	3.8
1	2	教室	1127	110333	0.01
1	7	宿舍	1127	064230	0.09
1	41	教室	1127	091309	0.01
1	51	食堂	1127	065213	0.7
1	41	食堂	1127	065325	1.43
1	16	宿舍	1127	065028	0.09
1	23	食堂	1127	081907	1.8
1	10	食堂	1127	070644	1.4
1	19	食堂	1127	084050	2.43
1	90	教室	1127	100945	0.01
1	45	教室	1127	100931	0.01
1	23	教室	1127	073454	0.01
1	4	食堂	1127	071654	2.63
1	41	教室	1127	100331	0.01
1	11	食堂	1127	082713	3.2
1	43	教室	1127	110257	0.01
1	23	教室	1127	101432	0.01
1	33	食堂	1127	072243	5.5
1	34	食堂	1127	082057	2.6
1	51	食堂	1127	065130	3.73
1	34	宿舍	1127	064840	0.03
1	13	宿舍	1127	064931	0.04
1	67	食堂	1127	082602	0.7
1	43	宿舍	1127	070328	0.01
1	32	食堂	1127	082658	2.6
1	54	食堂	1127	071355	2.5
1	8	食堂	1127	071407	2.5
1	83	食堂	1127	082133	1.8
1	69	教室	1127	110313	0.01
1	16	食堂	1127	082020	1.2
1	2	教室	1127	101128	0.01
1	20	食堂	1127	070636	1.4
1	15	食堂	1127	070250	2.2
1	10	食堂	1127	070724	0.5
1	77	食堂	1127	082427	4.1
1	69	食堂	1127	081934	2
1	59	食堂	1127	082247	0.7
1	62	宿舍	1127	131344	2.5
1	43	食堂	1127	121218	10.2
1	83	食堂	1127	120425	5.6
1	23	食堂	1127	121557	4.2
1	71	食堂	1127	120903	3.7
1	64	食堂	1127	120435	14
1	84	食堂	1127	141946	4.5
1	54	教室	1127	142513	0.01
1	4	食堂	1127	120926	5.2
1	32	食堂	1127	120744	10
1	45	食堂	1127	121844	4.5
1	7	超市	1127	123841	4
1	84	食堂	1127	120919	3.4
1	26	超市	1127	124849	10.2
1	54	食堂	1127	120339	6
1	43	宿舍	1127	125346	0.03
1	39	食堂	1127	120351	5.6
1	45	食堂	1127	123058	2.8
1	67	食堂	1127	121010	7.5
1	19	食堂	1127	120802	4.8
1	41	食堂	1127	121208	2.2
1	11	食堂	1127	121122	4.1
1	86	食堂	1127	120854	7
1	9	食堂	1127	120820	5.2
1	33	食堂	1127	120825	7.1
1	26	食堂	1127	121016	4.5
1	26	食堂	1127	120457	15
1	77	食堂	1127	121040	1.2
1	69	宿舍	1127	123251	0.02
1	86	超市	1127	123853	6.5
1	69	宿舍	1127	141558	0.03
1	23	教室	1127	142254	0.01
1	55	宿舍	1127	120517	0.04
1	13	食堂	1127	120955	4.7
1	26	食堂	1127	120841	15
1	69	食堂	1127	121622	2.5
1	86	宿舍	1127	125236	0.04
1	90	食堂	1127	120753	5.7
1	48	超市	1127	131530	19.1
1	48	食堂	1127	120501	5.9
1	69	食堂	1127	120609	4.5
1	2	食堂	1127	120415	7.4
1	19	食堂	1127	120813	4.6
1	7	食堂	1127	120917	7
1	77	食堂	1127	121233	10
1	67	食堂	1127	123145	0.63
1	41	教室	1127	140226	0.02
1	55	食堂	1127	122241	5
1	81	食堂	1127	120937	4.4
1	42	食堂	1127	120753	5.4
1	51	食堂	1127	121007	4.2
1	19	食堂	1127	174418	4.6
1	2	食堂	1127	171838	8.5
1	13	食堂	1127	171048	5.2
1	69	超市	1127	164310	4
1	45	食堂	1127	173554	4
1	34	食堂	1127	170143	1.5
1	15	食堂	1127	171938	5
1	71	食堂	1127	171022	5.2
1	69	教室	1127	160815	0.01
1	54	宿舍	1127	180046	1.8
1	62	食堂	1127	171840	4.7
1	4	食堂	1127	171911	1.8
1	2	宿舍	1127	174555	1.3
1	62	食堂	1127	172023	1.5
1	54	食堂	1127	172131	1.6
1	39	超市	1127	164433	1.5
1	43	食堂	1127	170702	5
1	45	食堂	1127	173236	1.7
1	51	食堂	1127	171106	5.2
1	48	食堂	1127	171817	3
1	62	超市	1127	165602	1.5
1	10	食堂	1127	175533	0.35
1	20	食堂	1127	175538	0.35
1	15	食堂	1127	171931	5
1	86	食堂	1127	172853	2.5
1	9	食堂	1127	171035	5.2
1	23	食堂	1127	173149	4.2
1	81	超市	1127	165300	1.5
1	37	宿舍	1127	180741	0.16
1	43	教室	1127	151335	0.01
1	81	食堂	1127	171207	1.5
1	15	食堂	1127	172850	1
1	10	食堂	1127	175543	0.6
1	39	宿舍	1127	150757	0.01
1	41	食堂	1127	171329	0.4
1	34	食堂	1127	165941	2.5
1	2	超市	1127	170314	1.5
1	67	宿舍	1127	180842	1.5
1	34	宿舍	1127	172710	0.09
1	32	超市	1127	180717	4
1	39	食堂	1127	173643	6
1	90	超市	1127	170356	10.4
1	86	食堂	1127	171124	5
1	64	超市	1127	164558	8
1	71	超市	1127	165248	1.5
1	59	宿舍	1127	172753	1.6
1	64	食堂	1127	174128	8.6
1	83	超市	1127	174010	15.7
1	19	食堂	1127	174233	4.6
1	34	宿舍	1127	173853	0.09
1	86	宿舍	1127	175217	2
1	13	宿舍	1127	223947	0.02
1	34	食堂	1127	205840	4
1	48	宿舍	1127	210026	0.08
1	62	宿舍	1127	212407	0.04
1	77	宿舍	1127	211104	1.8
1	51	宿舍	1127	221629	0.28
1	54	宿舍	1127	183031	0.07
1	39	宿舍	1127	212201	1.4
1	4	宿舍	1127	214030	0.08
1	32	宿舍	1127	213048	0.6
1	42	宿舍	1127	220523	0.11
1	43	宿舍	1127	221220	0.06
1	13	宿舍	1127	222355	0.6
1	7	宿舍	1127	185727	1.1
1	23	教室	1127	190144	0.02
1	2	宿舍	1127	182523	1.2
1	32	超市	1127	182059	11.5
1	26	食堂	1127	182621	7
1	10	宿舍	1127	182546	0.3
1	67	食堂	1127	185246	4
1	51	宿舍	1127	223858	0.16
1	9	宿舍	1127	232924	1.7
1	43	宿舍	1127	183254	2.5
1	67	宿舍	1127	224939	0.17
1	37	宿舍	1127	214235	0.16
1	86	宿舍	1127	222543	0.2
1	62	宿舍	1127	231553	0.12
1	33	宿舍	1127	220939	1.1
1	90	宿舍	1127	212208	1.7
1	23	宿舍	1127	212952	0.9
1	81	宿舍	1127	215322	0.09
1	16	宿舍	1127	203657	1
1	9	食堂	1127	211114	0.6
1	41	宿舍	1127	220600	0.16
1	39	宿舍	1127	232937	0.03
1	34	宿舍	1127	212617	0.03
1	33	超市	1127	213710	2.5
1	43	超市	1127	214333	7.4
1	45	交通	1127	183115	1
1	10	宿舍	1127	182831	0.3
1	45	宿舍	1127	222257	1.4
1	34	宿舍	1127	184714	0.02
1	16	食堂	1127	202158	5.5
1	41	宿舍	1127	182919	0.04
1	11	超市	1127	211511	34.1
1	36	宿舍	1127	204335	0.13
1	48	宿舍	1127	215430	0.08
1	77	食堂	1127	184915	15
1	45	食堂	1127	210445	11
1	9	食堂	1127	211105	4.5
1	54	教室	1127	201250	0.01
1	54	教室	1127	220613	0.01
1	69	超市	1127	210833	5
1	71	宿舍	1127	221850	0.06
1	69	宿舍	1127	222012	0.05
1	84	宿舍	1127	214506	0.14
1	23	宿舍	1127	222757	0.09
1	67	食堂	1127	185311	2.2
1	32	食堂	1127	185655	4.5
1	2	宿舍	1127	182335	0.07
1	39	食堂	1127	210823	7.5
1	32	超市	1127	210818	14.8
1	23	交通	1127	183117	1
1	48	交通	1128	103352	4
1	54	教室	1128	110546	0.01
1	42	教室	1128	100717	0.01
1	20	食堂	1128	070552	0.5
1	15	食堂	1128	070307	2.2
1	43	教室	1128	100552	0.01
1	11	食堂	1128	071638	0.5
1	20	教室	1128	081012	0.01
1	43	教室	1128	091334	0.01
1	54	食堂	1128	070614	2.4
1	69	教室	1128	080825	0.01
1	64	教室	1128	100258	0.01
1	51	食堂	1128	065014	1.8
1	51	食堂	1128	065125	0.8
1	71	食堂	1128	065733	1
1	13	食堂	1128	070030	0.7
1	41	食堂	1128	070032	1.23
1	34	宿舍	1128	064951	0.02
1	2	食堂	1128	070219	1.8
1	10	食堂	1128	070746	0.5
1	54	教室	1128	080920	0.02
1	77	教室	1128	081412	0.01
1	84	食堂	1128	071224	2.83
1	84	食堂	1128	071229	0.8
1	16	宿舍	1128	065030	0.09
1	71	食堂	1128	065452	2.43
1	34	食堂	1128	065649	6.8
1	26	宿舍	1128	065101	0.6
1	45	教室	1128	072551	0.01
1	20	食堂	1128	070439	1.4
1	10	食堂	1128	070446	1.4
1	54	教室	1128	100942	0.02
1	15	食堂	1128	070317	1.4
1	4	食堂	1128	071246	2.83
1	64	食堂	1128	071540	3
1	45	教室	1128	082722	0.02
1	62	宿舍	1128	065540	0.05
1	59	食堂	1128	071014	1.5
1	71	食堂	1128	065425	1.8
1	71	食堂	1128	065431	0.8
1	13	食堂	1128	070022	2.1
1	2	食堂	1128	070517	0.5
1	43	宿舍	1128	070100	0.02
1	48	教室	1128	080730	0.01
1	54	教室	1128	080713	0.02
1	23	教室	1128	080956	0.01
1	7	食堂	1128	122438	7
1	41	食堂	1128	122618	1.8
1	86	食堂	1128	122444	3.5
1	51	宿舍	1128	123354	0.13
1	7	宿舍	1128	132407	0.1
1	34	食堂	1128	134820	7.5
1	64	超市	1128	122353	3
1	39	宿舍	1128	141309	0.01
1	54	超市	1128	124640	12.4
1	39	宿舍	1128	124821	0.04
1	33	宿舍	1128	125042	1.26
1	16	宿舍	1128	140431	0.06
1	84	食堂	1128	145446	4
1	71	超市	1128	130618	8.2
1	19	图书馆	1128	130656	10
1	62	宿舍	1128	122606	0.03
1	84	宿舍	1128	130507	1.3
1	32	超市	1128	140105	3
1	64	超市	1128	140116	4
1	81	宿舍	1128	125923	0.16
1	4	食堂	1128	145329	4.5
1	71	超市	1128	130626	10.9
1	71	宿舍	1128	145202	1.9
1	43	宿舍	1128	131944	0.05
1	54	宿舍	1128	130621	0.08
1	86	宿舍	1128	133123	0.04
1	69	宿舍	1128	141406	0.02
1	51	食堂	1128	120950	4.2
1	34	教室	1128	115749	0.01
1	11	食堂	1128	120949	3.9
1	71	食堂	1128	121023	2
1	7	食堂	1128	120905	4.4
1	7	食堂	1128	120918	4.2
1	42	食堂	1128	120411	5.1
1	41	食堂	1128	121402	2.2
1	23	食堂	1128	121118	1.5
1	90	食堂	1128	121507	5.2
1	64	食堂	1128	120453	10
1	4	食堂	1128	121407	3.7
1	2	食堂	1128	120627	5.9
1	54	食堂	1128	120458	6
1	45	食堂	1128	120535	4.2
1	26	食堂	1128	121232	8
1	13	食堂	1128	120935	4.7
1	20	食堂	1128	121009	4.1
1	55	食堂	1128	120702	5
1	32	食堂	1128	120527	10
1	45	食堂	1128	121112	1.5
1	19	食堂	1128	120723	4.6
1	71	食堂	1128	121635	1.5
1	10	食堂	1128	120926	3.9
1	84	食堂	1128	121539	1.5
1	86	食堂	1128	120934	4.4
1	64	食堂	1128	122142	2
1	83	食堂	1128	121415	4
1	83	食堂	1128	120817	4.6
1	67	宿舍	1128	120857	0.04
1	23	食堂	1128	120552	4.7
1	84	食堂	1128	121452	3.4
1	4	食堂	1128	121455	1.5
1	39	食堂	1128	120345	11.1
1	83	食堂	1128	173626	3
1	86	宿舍	1128	170610	1.4
1	39	宿舍	1128	181017	0.01
1	13	食堂	1128	173841	5.2
1	64	宿舍	1128	180732	1
1	43	宿舍	1128	162048	0.03
1	86	宿舍	1128	164746	0.7
1	41	宿舍	1128	173516	0.02
1	55	食堂	1128	171048	5
1	43	食堂	1128	170925	0.4
1	20	食堂	1128	174658	0.35
1	69	教室	1128	151707	0.02
1	71	宿舍	1128	175417	0.01
1	23	食堂	1128	174044	1.8
1	90	食堂	1128	174330	3
1	39	食堂	1128	171647	6.2
1	10	食堂	1128	175214	4.6
1	48	交通	1128	160237	4
1	71	宿舍	1128	160659	1.2
1	62	宿舍	1128	170300	0.17
1	62	宿舍	1128	170354	0.08
1	43	食堂	1128	171153	2
1	20	食堂	1128	173924	3.5
1	67	食堂	1128	165558	1.53
1	86	食堂	1128	173953	6
1	32	食堂	1128	173824	10.6
1	20	食堂	1128	174525	0.6
1	64	食堂	1128	173643	7.1
1	16	超市	1128	163136	13.4
1	41	食堂	1128	170809	1.2
1	41	食堂	1128	170849	3
1	84	图书馆	1128	155156	2
1	62	超市	1128	165124	21
1	83	食堂	1128	173603	2.5
1	51	食堂	1128	173856	4.7
1	42	交通	1128	192538	1
1	19	食堂	1128	181800	4.6
1	9	食堂	1128	181833	4.2
1	90	教室	1128	190216	0.01
1	23	宿舍	1128	212303	0.2
1	41	宿舍	1128	213432	0.11
1	54	宿舍	1128	223253	0.15
1	39	宿舍	1128	214113	0.03
1	54	教室	1128	214349	0.01
1	42	超市	1128	200151	3
1	54	宿舍	1128	225055	1.2
1	39	食堂	1128	202949	8.2
1	23	宿舍	1128	205240	0.17
1	11	超市	1128	211636	14.2
1	9	宿舍	1128	213520	1.3
1	77	超市	1128	214302	6.5
1	9	超市	1128	183452	3
1	69	食堂	1128	185143	5.5
1	71	食堂	1128	183035	1.8
1	23	宿舍	1128	211318	1.2
1	64	宿舍	1128	212952	1.26
1	54	宿舍	1128	231239	1.2
1	54	宿舍	1128	232151	1.2
1	4	宿舍	1128	221034	0.17
1	83	宿舍	1128	202741	0.8
1	51	宿舍	1128	210521	0.16
1	54	宿舍	1128	225209	0.08
1	90	宿舍	1128	211318	0.13
1	36	宿舍	1128	211912	0.05
1	43	宿舍	1128	181914	0.03
1	54	宿舍	1128	231531	1.2
1	23	食堂	1128	181552	0.83
1	69	教室	1128	190008	0.01
1	16	宿舍	1128	211723	0.4
1	7	宿舍	1128	212014	1.2
1	48	宿舍	1128	212326	0.08
1	42	宿舍	1128	211834	2.6
1	55	宿舍	1128	194950	0.09
1	54	宿舍	1128	231729	1.2
1	69	宿舍	1128	223057	0.22
1	54	宿舍	1128	231906	1.2
1	54	宿舍	1128	231946	1.2
1	41	宿舍	1128	183101	0.17
1	83	超市	1128	201724	4.9
1	33	宿舍	1128	211332	1.3
1	43	宿舍	1128	213922	0.07
1	15	宿舍	1128	220127	0.17
1	86	宿舍	1128	221203	0.2
1	43	宿舍	1128	182956	0.18
1	54	宿舍	1128	231319	1.2
1	23	教室	1128	190228	0.01
1	43	宿舍	1128	214334	0.11
1	41	教室	1128	190624	0.01
1	13	宿舍	1128	214602	0.17
1	54	教室	1128	204207	0.02
1	81	宿舍	1128	215118	0.07
1	48	教室	1128	205332	0.01
1	54	宿舍	1128	232231	1.2
1	54	宿舍	1128	232407	1.2
1	45	宿舍	1128	212234	0.18
1	42	教室	1129	072336	0.01
1	83	食堂	1129	082250	2.2
1	41	宿舍	1129	081903	0.04
1	62	食堂	1129	082035	1.5
1	54	教室	1129	073914	0.01
1	48	食堂	1129	111657	4.5
1	62	宿舍	1129	092044	0.07
1	62	宿舍	1129	095141	1.2
1	90	食堂	1129	082642	2.6
1	2	教室	1129	101200	0.01
1	90	教室	1129	101312	0.01
1	9	宿舍	1129	070656	0.01
1	33	食堂	1129	072324	4.7
1	48	超市	1129	110824	8.5
1	16	宿舍	1129	064957	0.06
1	9	宿舍	1129	085204	0.11
1	54	教室	1129	101224	0.01
1	10	食堂	1129	070720	1.4
1	20	食堂	1129	070733	1.4
1	64	食堂	1129	071241	3
1	69	食堂	1129	084832	2
1	77	食堂	1129	082122	4.1
1	39	宿舍	1129	071628	0.01
1	62	食堂	1129	084132	1
1	54	教室	1129	110222	0.01
1	4	食堂	1129	071923	3.43
1	84	食堂	1129	071943	1.63
1	13	食堂	1129	065732	0.8
1	23	宿舍	1129	065645	0.03
1	26	宿舍	1129	065912	0.4
1	23	食堂	1129	071303	0.5
1	64	食堂	1129	071328	0.5
1	55	食堂	1129	071329	1.4
1	45	食堂	1129	082700	2
1	36	食堂	1129	081631	0.5
1	16	食堂	1129	081638	0.5
1	83	食堂	1129	082504	0.5
1	51	食堂	1129	065122	1.6
1	2	食堂	1129	070734	2
1	2	食堂	1129	071001	0.5
1	43	宿舍	1129	070558	0.02
1	43	教室	1129	110313	0.01
1	69	食堂	1129	081547	2
1	19	食堂	1129	081640	3.2
1	41	教室	1129	095854	0.02
1	67	宿舍	1129	090356	0.17
1	32	食堂	1129	082821	4.2
1	9	食堂	1129	071820	3
1	51	食堂	1129	065216	0.2
1	51	食堂	1129	065227	0.7
1	13	食堂	1129	065717	2.1
1	10	食堂	1129	070859	0.5
1	20	食堂	1129	070902	0.5
1	23	食堂	1129	070855	1.3
1	16	宿舍	1129	085951	0.17
1	71	宿舍	1129	095424	0.02
1	86	超市	1129	100759	6.6
1	7	宿舍	1129	082258	0.08
1	11	食堂	1129	082843	4
1	32	教室	1129	072750	0.01
1	42	超市	1129	083003	6.2
1	11	食堂	1129	083223	0.5
1	32	食堂	1129	120724	10.9
1	19	食堂	1129	120307	4.8
1	43	宿舍	1129	125020	4.2
1	69	宿舍	1129	133926	0.06
1	71	食堂	1129	122001	1.8
1	43	宿舍	1129	121843	0.02
1	39	宿舍	1129	135403	0.03
1	9	食堂	1129	120526	4.7
1	54	教室	1129	141551	0.02
1	51	食堂	1129	121127	4.2
1	64	食堂	1129	123147	1.8
1	33	食堂	1129	120332	3.3
1	86	食堂	1129	120558	5.4
1	7	食堂	1129	120628	5.2
1	48	宿舍	1129	115706	0.07
1	39	食堂	1129	120443	8.1
1	2	食堂	1129	120520	13.8
1	23	宿舍	1129	141531	0.02
1	86	宿舍	1129	122551	0.04
1	9	食堂	1129	120805	1.5
1	11	食堂	1129	121047	3.6
1	71	食堂	1129	122330	1
1	20	食堂	1129	120932	1.8
1	20	食堂	1129	120938	2.5
1	41	食堂	1129	121029	0.2
1	39	宿舍	1129	141327	0.02
1	64	食堂	1129	121058	5
1	67	食堂	1129	121222	4.4
1	83	食堂	1129	120617	4.6
1	77	食堂	1129	130754	2
1	26	食堂	1129	120728	10
1	84	食堂	1129	114246	1.5
1	84	食堂	1129	114141	4.2
1	4	食堂	1129	114215	3.7
1	4	食堂	1129	114257	1.5
1	42	食堂	1129	120824	6.4
1	32	食堂	1129	120732	10.9
1	26	超市	1129	123432	10.5
1	13	食堂	1129	121136	4.2
1	23	食堂	1129	124409	5.5
1	26	食堂	1129	121409	5.3
1	69	宿舍	1129	141803	0.02
1	62	食堂	1129	120936	7
1	55	食堂	1129	120923	1.9
1	90	超市	1129	124358	28
1	39	宿舍	1129	181552	0.01
1	10	食堂	1129	175825	0.35
1	71	食堂	1129	182935	0.8
1	19	食堂	1129	174313	3.6
1	11	食堂	1129	175233	3.5
1	67	食堂	1129	180944	3
1	23	宿舍	1129	175316	0.8
1	48	食堂	1129	183521	4.5
1	10	食堂	1129	175733	0.6
1	67	食堂	1129	180505	4
1	69	宿舍	1129	181555	0.02
1	51	超市	1129	175839	4.6
1	71	食堂	1129	180908	5.5
1	23	食堂	1129	173632	0.8
1	19	食堂	1129	174155	1.6
1	48	食堂	1129	190848	4
1	9	宿舍	1129	182925	0.9
1	55	宿舍	1129	174155	0.13
1	7	文印	1129	175902	0.3
1	26	食堂	1129	182901	2.8
1	43	宿舍	1129	175152	0.02
1	62	食堂	1129	181109	4.7
1	26	食堂	1129	180732	10
1	4	宿舍	1129	173858	0.09
1	10	食堂	1129	175202	3.5
1	84	食堂	1129	171034	1.5
1	32	食堂	1129	171115	8
1	43	食堂	1129	164941	3.7
1	16	食堂	1129	160257	1.8
1	2	食堂	1129	160433	1.8
1	45	食堂	1129	163454	7.5
1	84	宿舍	1129	161127	0.16
1	43	食堂	1129	165240	4
1	4	食堂	1129	171019	4.2
1	64	食堂	1129	171346	10.9
1	51	食堂	1129	172647	4.2
1	83	食堂	1129	172309	5.6
1	16	食堂	1129	172923	4.5
1	7	食堂	1129	164930	5.5
1	86	食堂	1129	164939	5.5
1	54	宿舍	1129	165833	0.08
1	54	食堂	1129	160353	1.5
1	55	食堂	1129	172749	4.4
1	9	食堂	1129	171929	2
1	13	食堂	1129	172618	5.6
1	13	食堂	1129	172631	5.2
1	16	宿舍	1129	162033	1
1	23	食堂	1129	173230	0.5
1	36	食堂	1129	160300	2.5
1	90	食堂	1129	171434	5.4
1	9	食堂	1129	172249	4.7
1	39	超市	1129	160428	4
1	84	食堂	1129	171212	4.2
1	7	超市	1129	163030	4
1	69	食堂	1129	171750	3.5
1	64	食堂	1129	171352	10.9
1	39	食堂	1129	171825	6
1	4	食堂	1129	171400	1
1	15	宿舍	1129	172643	0.03
1	90	交通	1129	182349	1
1	69	交通	1129	182351	1
1	43	宿舍	1129	220029	0.05
1	7	宿舍	1129	215416	1.1
1	83	超市	1129	215319	5
1	43	教室	1129	191734	0.01
1	13	宿舍	1129	221809	0.3
1	69	宿舍	1129	220831	1.4
1	86	宿舍	1129	223959	0.21
1	71	宿舍	1129	224426	0.16
1	26	超市	1129	215511	31.5
1	90	教室	1129	191736	0.01
1	69	教室	1129	191736	0.01
1	51	宿舍	1129	224109	0.09
1	48	宿舍	1129	212031	0.08
1	4	宿舍	1129	220149	0.1
1	4	宿舍	1129	221604	1.2
1	43	宿舍	1129	215831	0.02
1	69	宿舍	1129	233813	0.06
1	36	宿舍	1129	215243	0.12
1	45	宿舍	1129	215949	0.16
1	86	宿舍	1129	220821	0.9
1	41	宿舍	1129	221410	0.08
1	32	超市	1129	214828	16.2
1	90	宿舍	1129	221637	1.3
1	23	宿舍	1129	221648	0.25
1	42	宿舍	1129	230743	0.05
1	13	宿舍	1129	222720	0.5
1	81	宿舍	1129	222855	0.1
1	15	宿舍	1129	215237	0.17
1	43	宿舍	1129	224627	0.09
1	90	食堂	1130	082345	2
1	90	食堂	1130	083651	0.8
1	69	食堂	1130	082620	3
1	13	食堂	1130	113031	4.7
1	69	食堂	1130	113637	2
1	9	食堂	1130	072033	3
1	23	教室	1130	074033	0.01
1	4	食堂	1130	110018	1.5
1	84	食堂	1130	110058	1
1	23	食堂	1130	112211	1.5
1	43	教室	1130	081413	0.01
1	71	超市	1130	112012	4.5
1	67	食堂	1130	082458	1.6
1	67	食堂	1130	082600	0.7
1	41	食堂	1130	065545	1.63
1	39	食堂	1130	072407	9.7
1	10	食堂	1130	070723	0.5
1	23	食堂	1130	072652	2.5
1	2	食堂	1130	071130	0.5
1	43	宿舍	1130	070731	0.01
1	71	食堂	1130	071848	2.2
1	26	宿舍	1130	071611	0.2
1	84	食堂	1130	105818	1
1	23	食堂	1130	112209	4.2
1	71	食堂	1130	113352	4.2
1	64	食堂	1130	081705	4.5
1	55	食堂	1130	110739	5
1	36	食堂	1130	081504	2.8
1	69	食堂	1130	081501	3.6
1	33	宿舍	1130	101904	1.2
1	20	食堂	1130	113600	0.35
1	26	宿舍	1130	110233	0.6
1	39	食堂	1130	111229	4.6
1	4	食堂	1130	110019	4.2
1	16	宿舍	1130	064855	0.09
1	51	食堂	1130	065343	1.8
1	48	教室	1130	081001	0.01
1	54	教室	1130	081024	0.01
1	10	食堂	1130	070615	1.4
1	20	食堂	1130	070613	1.4
1	15	食堂	1130	070333	1.5
1	39	宿舍	1130	101702	0.01
1	48	食堂	1130	104511	5.9
1	51	宿舍	1130	105021	0.16
1	51	食堂	1130	113045	4.2
1	16	食堂	1130	104954	4.5
1	36	食堂	1130	104957	4.5
1	36	食堂	1130	105739	1.5
1	84	食堂	1130	110041	5.2
1	54	食堂	1130	113516	1.5
1	69	食堂	1130	112216	5.4
1	62	食堂	1130	104527	10
1	20	食堂	1130	113016	3.5
1	54	食堂	1130	113731	1.2
1	20	食堂	1130	113658	0.6
1	45	食堂	1130	081905	2
1	54	食堂	1130	113629	3.2
1	69	食堂	1130	081946	2
1	20	食堂	1130	070733	0.5
1	11	食堂	1130	082346	3.2
1	13	食堂	1130	071112	3.63
1	43	教室	1130	091502	0.01
1	39	宿舍	1130	071744	0.01
1	23	宿舍	1130	071841	0.02
1	54	教室	1130	072416	0.01
1	62	宿舍	1130	070040	0.05
1	33	食堂	1130	080833	4
1	2	食堂	1130	071012	1.8
1	41	教室	1130	081017	0.01
1	16	食堂	1130	081737	2
1	4	食堂	1130	071845	2.43
1	41	教室	1130	091419	0.01
1	45	食堂	1130	164735	4.5
1	71	食堂	1130	161618	2.5
1	48	超市	1130	115514	10.5
1	39	宿舍	1130	140936	0.01
1	86	宿舍	1130	164723	1.9
1	41	宿舍	1130	163926	0.27
1	23	宿舍	1130	140833	0.02
1	67	宿舍	1130	123959	0.17
1	86	超市	1130	162656	4
1	39	食堂	1130	164404	20.5
1	43	教室	1130	151552	0.01
1	33	食堂	1130	122712	8
1	11	食堂	1130	121025	4.6
1	23	食堂	1130	164853	2.4
1	10	食堂	1130	121216	0.6
1	33	食堂	1130	122331	1.8
1	67	宿舍	1130	124823	0.13
1	16	宿舍	1130	134540	0.06
1	67	宿舍	1130	125641	0.12
1	10	食堂	1130	121829	0.35
1	26	食堂	1130	122644	8
1	13	超市	1130	162953	5
1	55	食堂	1130	164230	5
1	43	宿舍	1130	124059	0.03
1	39	食堂	1130	165652	0.8
1	36	交通	1130	161717	4
1	90	交通	1130	161714	4
1	43	交通	1130	161353	4
1	2	食堂	1130	114541	6
1	42	食堂	1130	114932	6.1
1	19	食堂	1130	115128	3.7
1	64	食堂	1130	114126	4.1
1	86	宿舍	1130	113902	0.04
1	19	食堂	1130	115152	1.8
1	43	食堂	1130	114940	4.2
1	42	食堂	1130	114913	9.4
1	64	食堂	1130	114154	3
1	23	食堂	1130	171816	0.03
1	9	食堂	1130	174842	5.7
1	54	宿舍	1130	192047	1.5
1	26	食堂	1130	180745	8
1	54	宿舍	1130	180640	0.08
1	10	食堂	1130	174239	4.6
1	45	宿舍	1130	191633	0.1
1	45	宿舍	1130	191705	1.4
1	39	宿舍	1130	201456	0.1
1	13	宿舍	1130	203645	0.17
1	48	宿舍	1130	203224	1.8
1	10	食堂	1130	174910	0.8
