学期	学号	日期	时间
3	4	0924	191737
3	46	0924	195249
3	55	0925	080342
3	41	0925	132718
3	4	0925	194328
3	42	0925	194329
3	46	0926	102104
3	87	0926	124912
3	63	0926	140859
3	63	0926	162028
3	58	0926	162508
3	72	0926	162746
3	55	0926	180039
3	66	0926	185310
3	51	0926	194332
3	56	0927	092509
3	56	0927	120841
3	56	0928	115459
3	84	0928	142553
3	84	0928	142607
3	4	0928	161735
3	42	0928	161738
3	56	0928	175402
3	55	0929	174959
3	51	0929	175357
3	56	0929	181029
3	87	0929	184116
3	71	0929	200813
3	68	0930	202004
3	42	0930	203535
3	66	0930	203535
3	76	1004	084712
3	55	1004	115247
3	76	1004	152415
3	67	1004	165058
3	51	1006	081139
3	17	1006	162801
3	58	1006	193727
3	87	1007	101617
3	55	1007	122420
3	13	1007	150409
3	87	1007	155340
3	48	1007	173501
3	87	1007	190442
3	81	1008	162918
3	87	1008	162919
3	56	1008	182433
3	12	1008	204456
3	55	1009	145456
3	56	1009	145653
3	66	1009	160103
3	56	1009	184452
3	4	1009	192245
3	87	1009	193548
3	71	1009	193549
3	8	1009	194613
3	31	1009	203416
3	13	1010	075059
3	33	1010	100116
3	87	1010	102552
3	55	1010	123305
3	33	1010	141753
3	64	1010	162524
3	7	1010	162829
3	43	1010	163018
3	19	1010	180705
3	4	1010	190900
3	42	1010	190900
3	79	1010	192222
3	33	1011	092646
3	64	1011	101956
3	63	1011	101956
3	51	1011	102054
3	43	1011	102123
3	58	1011	102349
3	56	1011	102426
3	55	1011	114551
3	6	1011	120919
3	48	1011	124612
3	79	1011	124613
3	67	1011	145535
3	61	1011	145806
3	5	1011	145807
3	65	1011	160431
3	53	1011	162937
3	7	1011	174646
3	56	1011	175800
3	19	1011	181908
3	79	1011	191859
3	51	1011	192807
3	7	1011	203346
3	56	1012	083005
3	43	1012	115243
3	56	1012	161557
3	87	1012	181549
3	71	1012	191148
3	51	1013	081320
3	55	1013	085159
3	56	1013	091120
3	87	1013	095747
3	56	1013	121844
3	15	1013	123608
3	91	1013	123820
3	65	1013	131711
3	45	1013	143841
3	13	1013	152024
3	89	1013	165513
3	56	1013	175058
3	51	1013	182909
3	12	1013	195423
3	65	1013	203144
3	9	1014	102305
3	43	1014	124023
3	51	1014	141118
3	9	1014	163718
3	9	1014	164138
3	87	1014	182101
3	58	1014	185535
3	86	1014	185711
3	33	1015	102112
3	64	1015	102240
3	33	1015	144620
3	81	1015	162255
3	87	1015	162257
3	55	1015	173852
3	53	1015	183233
3	31	1015	191812
3	64	1015	191812
3	16	1015	191814
3	36	1015	191815
3	31	1015	214915
3	43	1016	082718
3	89	1016	092452
3	56	1016	093756
3	56	1016	114129
3	64	1016	172916
3	6	1016	175200
3	71	1016	183451
3	41	1016	183633
3	42	1016	193348
3	79	1017	082952
3	48	1017	082953
3	43	1017	083359
3	53	1017	100143
3	6	1017	101653
3	55	1017	122903
3	6	1017	141535
3	55	1017	163004
3	6	1017	181758
3	67	1017	184751
3	51	1017	185619
3	19	1017	193659
3	43	1018	101658
3	87	1018	101820
3	81	1018	101821
3	7	1018	101902
3	82	1018	102314
3	71	1018	104401
3	56	1018	122612
3	51	1018	135546
3	53	1018	162705
3	55	1018	170050
3	42	1018	170053
3	55	1018	172235
3	26	1018	183133
3	55	1019	081850
3	48	1019	090254
3	19	1019	104332
3	8	1019	121823
3	87	1019	131328
3	68	1019	143852
3	68	1019	150456
3	68	1019	162805
3	67	1019	164049
3	4	1019	183645
3	91	1019	183754
3	15	1019	183755
3	43	1020	122131
3	33	1020	125303
3	4	1020	125731
3	84	1020	141818
3	87	1020	191709
3	43	1021	102256
3	56	1021	102434
3	64	1021	103948
3	79	1021	143903
3	55	1021	173116
3	72	1022	162711
3	87	1022	162843
3	42	1022	183020
3	87	1022	185020
3	91	1022	185407
3	58	1022	190939
3	15	1022	191602
3	43	1023	124824
3	5	1023	181821
3	6	1023	181831
3	87	1023	185501
3	33	1024	084314
3	13	1024	102334
3	41	1024	102334
3	81	1024	102511
3	87	1024	102512
3	56	1024	102516
3	8	1024	102531
3	5	1024	162351
3	64	1024	162424
3	53	1024	163857
3	64	1024	184756
3	31	1024	184756
3	7	1024	190327
3	43	1024	191714
3	43	1025	102048
3	64	1025	102132
3	24	1025	102152
3	56	1025	102418
3	51	1025	102418
3	53	1025	164854
3	56	1026	091354
3	67	1026	094642
3	51	1026	094643
3	91	1026	130055
3	51	1026	180322
3	46	1027	093257
3	56	1027	115305
3	15	1027	123115
3	68	1027	174836
3	43	1027	175256
3	87	1027	192731
3	84	1027	195742
3	79	1028	141630
3	56	1028	142850
3	55	1028	180346
3	87	1028	182441
3	41	1029	082444
3	51	1029	082444
3	79	1029	082905
3	81	1029	083127
3	43	1029	083343
3	67	1029	084137
3	64	1029	084137
3	65	1029	085732
3	6	1029	090041
3	39	1029	092652
3	33	1029	094230
3	55	1029	120728
3	24	1029	162549
3	53	1029	182309
3	24	1029	185926
3	81	1029	195642
3	67	1030	081003
3	43	1030	082737
3	79	1030	082742
3	87	1030	083425
3	81	1030	083433
3	64	1030	085132
3	45	1030	121502
3	55	1031	082634
3	43	1031	082751
3	19	1031	124018
3	53	1031	125820
3	89	1031	135427
3	55	1031	163746
3	53	1031	184852
3	8	1101	093459
3	43	1101	123119
3	33	1101	135013
3	19	1101	135134
3	87	1101	162739
3	53	1101	163057
3	8	1102	123758
3	53	1102	134913
3	48	1102	162728
3	61	1102	163804
3	61	1103	082657
3	65	1103	084307
3	71	1103	104024
3	9	1103	120327
3	76	1103	120328
3	48	1103	121239
3	24	1103	125408
3	63	1103	151025
3	51	1103	174906
3	56	1103	180501
3	87	1103	190616
3	46	1103	200049
3	16	1104	090723
3	36	1104	090806
3	56	1104	102423
3	51	1104	102423
3	63	1104	102433
3	58	1104	102618
3	31	1104	102659
3	87	1104	102753
3	43	1104	102841
3	47	1104	103150
3	33	1104	125429
3	51	1104	134643
3	16	1104	153209
3	55	1104	174908
3	87	1104	182349
3	41	1105	082323
3	79	1105	082325
3	51	1105	082326
3	43	1105	082547
3	87	1105	082918
3	27	1105	082927
3	52	1105	082927
3	64	1105	084140
3	4	1105	090412
3	42	1105	090413
3	46	1105	093005
3	53	1105	103347
3	33	1105	115908
3	55	1105	130051
3	71	1105	162512
3	51	1105	185525
3	53	1105	190939
3	63	1106	082223
3	43	1106	082449
3	52	1106	083009
3	79	1106	083208
3	48	1106	083208
3	87	1106	083356
3	64	1106	083631
3	53	1106	092652
3	53	1106	185818
3	55	1106	185924
3	64	1106	190545
3	87	1106	191801
3	41	1106	191831
3	5	1107	081940
3	61	1107	081941
3	41	1107	082649
3	43	1107	082854
3	48	1107	084017
3	64	1107	085113
3	42	1107	092033
3	4	1107	092034
3	39	1107	092357
3	23	1107	092358
3	53	1107	100229
3	66	1107	101849
3	31	1107	115415
3	31	1107	115438
3	53	1107	131323
3	72	1107	181800
3	51	1107	184713
3	51	1108	083439
3	13	1108	084657
3	55	1108	091802
3	89	1108	143825
3	51	1108	160036
3	58	1108	172526
3	89	1108	182749
3	58	1108	184100
3	63	1109	094427
3	47	1109	101820
3	81	1109	102626
3	53	1109	115324
3	55	1109	174834
3	6	1109	185451
3	61	1109	210416
3	51	1110	080807
3	53	1110	100940
3	12	1110	114316
3	55	1110	115836
3	42	1110	142441
3	46	1110	143646
3	53	1110	165322
3	51	1110	190116
3	53	1111	133907
3	56	1111	180120
3	53	1111	181133
3	87	1111	181733
3	71	1111	190219
3	87	1112	073928
3	27	1112	080318
3	52	1112	080318
3	51	1112	082758
3	41	1112	082811
3	79	1112	083112
3	64	1112	083728
3	12	1112	090149
3	13	1112	092115
3	46	1112	093219
3	53	1112	103506
3	33	1112	114224
3	15	1112	115012
3	53	1112	124026
3	55	1112	173925
3	41	1112	182200
3	87	1112	192340
3	53	1112	205426
3	87	1113	075152
3	89	1113	081214
3	55	1113	082248
3	64	1113	084825
3	7	1113	094644
3	75	1113	132400
3	56	1113	152422
3	53	1113	170145
3	58	1113	211210
3	58	1113	212245
3	79	1114	075755
3	51	1114	082435
3	53	1114	132254
3	75	1114	140630
3	33	1114	143429
3	19	1114	174435
3	51	1114	185936
3	61	1114	195702
3	58	1114	200750
3	51	1115	082645
3	55	1115	140205
3	33	1115	140620
3	53	1115	142508
3	51	1115	150912
3	53	1115	174633
3	51	1115	180117
3	41	1116	073844
3	87	1116	104314
3	19	1116	135229
3	20	1116	145030
3	10	1116	145035
3	87	1116	151308
3	89	1116	154440
3	26	1116	163039
3	9	1116	180926
3	76	1116	180926
3	62	1116	181551
3	61	1116	194231
3	45	1116	220002
3	51	1117	083427
3	64	1117	093933
3	87	1117	100720
3	6	1117	110242
3	19	1117	134731
3	19	1117	134925
3	51	1117	144908
3	12	1117	150427
3	2	1117	151548
3	24	1117	152647
3	67	1117	152728
3	24	1117	152806
3	67	1117	152820
3	24	1117	153743
3	67	1117	153754
3	72	1117	173403
3	2	1117	180536
3	54	1117	180536
3	56	1117	181515
3	45	1117	185326
3	87	1118	074242
3	51	1118	103153
3	79	1118	103200
3	9	1118	103200
3	89	1118	103201
3	90	1118	103240
3	23	1118	103241
3	71	1118	103414
3	87	1118	103417
3	58	1118	110025
3	36	1118	110737
3	23	1118	114740
3	12	1118	115506
3	87	1118	143504
3	79	1118	144254
3	57	1118	170111
3	68	1118	174335
3	55	1118	175235
3	56	1118	182721
3	53	1118	183526
3	54	1118	184223
3	2	1118	184224
3	87	1118	190340
3	57	1118	195819
3	87	1119	074236
3	53	1119	134733
3	33	1119	162729
3	55	1119	173237
3	51	1119	184030
3	58	1119	185550
3	79	1119	185722
3	53	1119	193253
3	87	1120	074658
3	53	1120	102659
3	43	1120	124259
3	53	1120	130142
3	53	1120	141803
3	51	1120	142330
3	58	1120	190150
3	87	1120	211307
3	51	1120	211308
3	87	1121	074522
3	33	1121	102315
3	55	1121	131958
3	53	1121	132527
3	43	1121	172431
3	55	1121	173403
3	53	1121	185806
3	72	1121	193648
3	79	1121	193714
3	51	1122	082948
3	89	1122	100920
3	13	1122	121543
3	89	1122	131847
3	53	1122	141507
3	53	1122	154120
3	56	1122	180801
3	51	1122	180915
3	7	1122	183118
3	53	1123	104352
3	56	1123	114540
3	48	1123	150812
3	56	1123	181849
3	53	1123	190351
3	53	1124	114030
3	56	1124	121928
3	53	1124	133109
3	79	1124	142746
3	91	1124	152206
3	15	1124	152208
3	51	1124	155123
3	6	1124	164521
3	63	1124	174549
3	58	1124	185047
3	12	1124	190756
3	79	1124	191438
3	53	1124	191442
3	79	1124	202727
3	87	1125	075148
3	33	1125	102900
3	53	1125	134702
3	79	1125	144219
3	72	1125	151425
3	64	1125	151831
3	87	1125	181128
3	53	1125	191536
3	87	1126	074143
3	33	1126	101212
3	53	1126	130202
3	33	1126	140644
3	55	1126	174554
3	58	1126	183617
3	42	1126	185610
3	79	1126	185902
3	87	1126	190008
3	53	1126	191036
3	81	1126	192414
3	53	1127	115142
3	9	1127	153915
3	51	1127	182209
3	56	1127	182854
3	42	1127	183532
3	53	1127	190131
3	67	1127	202041
3	87	1128	073551
3	53	1128	125929
3	57	1128	150446
3	71	1128	155749
3	33	1128	175052
3	15	1128	185642
3	48	1129	100832
3	41	1129	101743
3	56	1129	101744
3	87	1129	102455
3	53	1129	110823
3	7	1129	125523
3	5	1129	131727
3	76	1129	131727
3	12	1129	152912
3	7	1129	194919
3	47	1130	090315
3	89	1130	091559
3	7	1130	095152
3	87	1130	102842
3	53	1130	103326
3	56	1130	120716
3	65	1130	150321
3	64	1130	150321
3	89	1130	152513
3	89	1130	175810
3	9	1130	180326
3	47	1201	090601
3	64	1201	092253
3	65	1201	092254
3	53	1201	100944
3	4	1201	122327
3	84	1201	122327
3	55	1201	131335
3	33	1201	133454
3	51	1201	134726
3	12	1201	150459
3	56	1201	175926
3	87	1201	180640
3	33	1201	180722
3	53	1201	184804
3	13	1201	201212
3	87	1202	073124
3	33	1202	095601
3	51	1202	101658
3	33	1202	135907
3	51	1202	143031
3	65	1202	143224
3	4	1202	143313
3	53	1202	145203
3	79	1202	150015
3	8	1202	151326
3	87	1202	171830
3	87	1203	073757
3	33	1203	082135
3	10	1203	092317
3	33	1203	142638
3	71	1203	161417
3	42	1203	161845
3	53	1203	180811
3	42	1203	183630
3	4	1203	185000
3	79	1203	192553
3	57	1203	195330
3	9	1204	155107
3	42	1204	165112
3	5	1204	180540
3	61	1204	180541
3	75	1204	180844
3	53	1204	181550
3	42	1204	182326
3	4	1204	184502
3	87	1204	185420
3	39	1204	185654
3	6	1204	191203
3	53	1204	205003
3	87	1205	073644
3	33	1205	082514
3	55	1205	124628
3	53	1205	130735
3	33	1205	141645
3	57	1205	163323
3	4	1205	180757
3	55	1205	183355
3	75	1205	191102
3	7	1206	132633
3	89	1206	143503
3	53	1206	162811
3	56	1206	170114
3	89	1206	175838
3	19	1206	185923
3	7	1206	194854
3	51	1207	080440
3	51	1207	082529
3	53	1207	102957
3	51	1207	115943
3	56	1207	120841
3	55	1207	123539
3	46	1207	135235
3	89	1207	140302
3	10	1207	144840
3	84	1207	153919
3	15	1207	175408
3	46	1207	182430
3	89	1207	183109
3	4	1207	185949
3	41	1208	083353
3	89	1208	085452
3	56	1208	094223
3	53	1208	114759
3	64	1208	131808
3	56	1208	133835
3	33	1208	135151
3	4	1208	140748
3	89	1208	142006
3	65	1208	150236
3	37	1208	154803
3	89	1208	174550
3	56	1208	180307
3	4	1208	183431
3	87	1208	194754
3	33	1208	195435
3	87	1209	074103
3	53	1209	102910
3	89	1209	141559
3	53	1209	162833
3	65	1209	163724
3	55	1209	171303
3	89	1209	173201
3	50	1209	202616
3	53	1210	125626
3	47	1210	161347
3	33	1210	161942
3	19	1210	161943
3	33	1210	183427
3	79	1210	184823
3	55	1210	185134
3	66	1210	190955
3	53	1210	191857
3	50	1210	191903
3	87	1210	194233
3	33	1211	082142
3	55	1211	092102
3	53	1211	114332
3	17	1211	121955
3	71	1211	123503
3	17	1211	132937
3	63	1211	141017
3	57	1211	163753
3	39	1211	172646
3	4	1211	180955
3	46	1211	181955
3	17	1211	184822
3	33	1211	190238
3	57	1211	191151
3	89	1212	081840
3	33	1212	101206
3	53	1212	132015
3	51	1212	132838
3	41	1212	132840
3	33	1212	142004
3	39	1212	145941
3	89	1212	152017
3	72	1212	164725
3	64	1212	164727
3	56	1212	173437
3	28	1212	175743
3	51	1212	175744
3	87	1212	182341
3	48	1212	182823
3	4	1212	184521
3	49	1212	185148
3	72	1212	191454
3	64	1212	191455
3	58	1212	193053
3	9	1212	193938
3	89	1213	082745
3	8	1213	085536
3	72	1213	094330
3	64	1213	094331
3	53	1213	105421
3	55	1213	112850
3	56	1213	114303
3	33	1213	142334
3	89	1213	143723
3	49	1213	161145
3	89	1213	173612
3	56	1213	175429
3	49	1213	191250
3	33	1213	193100
3	87	1213	194541
3	89	1214	081235
3	51	1214	081918
3	53	1214	092919
3	82	1214	113534
3	55	1214	113604
3	56	1214	120023
3	41	1214	131722
3	65	1214	140908
3	33	1214	172009
3	41	1214	185411
3	50	1214	190151
3	53	1214	190154
3	17	1214	202729
3	82	1214	202732
3	82	1215	095029
3	33	1215	101522
3	33	1215	134319
3	82	1215	135338
3	82	1215	165039
3	45	1215	174156
3	23	1215	174159
3	8	1215	174641
3	89	1215	175830
3	4	1215	190200
3	49	1215	192502
3	3	1215	210341
3	89	1216	094128
3	23	1216	100718
3	51	1216	101405
3	87	1216	101619
3	79	1216	101642
3	56	1216	101723
3	53	1216	102127
3	46	1216	102143
3	50	1216	112227
3	51	1216	140711
3	89	1216	150330
3	79	1216	152138
3	87	1216	175048
3	33	1217	084110
3	8	1217	114211
3	33	1217	134959
3	53	1217	162551
3	56	1217	162608
3	89	1217	173614
3	65	1217	175425
3	42	1217	175632
3	8	1217	181714
3	4	1217	182223
3	56	1217	183944
3	49	1217	185110
3	17	1217	191117
3	53	1217	191430
3	46	1217	191914
3	79	1217	192235
3	33	1217	192956
3	8	1217	193059
3	51	1218	073532
3	8	1218	084841
3	8	1218	120114
3	17	1218	125057
3	8	1218	130504
3	53	1218	130816
3	50	1218	130852
3	7	1218	131106
3	58	1218	132000
3	19	1218	163136
3	19	1218	173737
3	4	1218	180537
3	39	1218	180943
3	49	1218	181930
3	46	1218	182219
3	56	1218	185129
3	51	1219	081822
3	89	1219	082850
3	56	1219	083343
3	8	1219	084539
3	24	1219	084545
3	53	1219	124240
3	33	1219	131518
3	72	1219	160635
3	90	1219	161537
3	66	1219	161854
3	42	1219	161856
3	46	1219	162026
3	53	1219	162308
3	50	1219	162310
3	49	1219	162332
3	56	1219	174523
3	46	1219	175426
3	49	1219	192505
3	33	1219	193433
3	66	1219	200644
3	50	1219	202755
3	53	1219	202756
3	8	1220	110408
3	56	1220	122037
3	41	1220	130741
3	7	1220	134027
3	89	1220	134213
3	13	1220	152408
3	49	1220	162949
3	89	1220	181624
3	50	1221	125930
3	53	1221	125930
3	56	1221	131746
3	8	1221	134135
3	79	1221	134459
3	4	1221	141911
3	89	1221	152133
3	49	1221	161337
3	49	1221	181618
3	39	1221	182322
3	4	1221	182354
3	89	1221	184029
3	8	1221	184921
3	79	1221	200233
3	53	1222	132556
3	89	1222	183230
3	53	1222	185917
3	67	1222	190301
3	33	1223	100442
3	81	1223	102242
3	1	1223	120135
3	71	1223	120135
3	8	1223	123038
3	7	1223	125809
3	53	1223	132858
3	33	1223	141617
3	79	1223	144945
3	89	1223	151447
3	42	1223	151606
3	89	1223	174810
3	4	1223	181422
3	50	1223	181953
3	7	1223	182331
3	56	1223	184900
3	48	1223	190842
3	61	1223	191748
3	5	1223	191748
3	79	1223	192034
3	57	1223	203900
3	33	1224	082955
3	53	1224	125234
3	46	1224	161543
3	7	1224	162308
3	53	1224	162649
3	50	1224	162733
3	89	1224	175126
3	56	1224	180246
3	79	1224	182740
3	9	1224	182959
3	4	1224	183917
3	46	1224	184652
3	17	1224	191625
3	49	1224	193148
3	7	1224	200513
3	31	1224	205343
3	51	1225	073137
3	79	1225	082743
3	56	1225	085439
3	33	1225	092937
3	53	1225	102007
3	42	1225	105556
3	56	1225	124843
3	33	1225	133313
3	49	1225	133339
3	50	1225	134019
3	67	1225	140100
3	5	1225	141816
3	61	1225	141816
3	42	1225	141840
3	56	1225	145744
3	52	1225	150024
3	27	1225	150025
3	9	1225	150517
3	79	1225	150842
3	4	1225	152428
3	53	1225	154958
3	52	1225	162710
3	4	1225	181119
3	42	1225	182614
3	49	1225	185337
3	50	1225	205252
3	79	1225	210056
3	53	1226	093033
3	33	1226	115931
3	58	1226	120132
3	53	1226	123738
3	89	1226	142606
3	5	1226	144127
3	61	1226	144127
3	10	1226	152953
3	11	1226	152954
3	16	1226	172307
3	9	1226	172554
3	55	1226	173326
3	65	1226	173851
3	79	1226	174600
3	7	1224	200513
3	31	1224	205343
3	51	1225	073137
3	79	1225	082743
3	56	1225	085439
3	33	1225	092937
3	53	1225	102007
3	42	1225	105556
3	56	1225	124843
3	33	1225	133313
3	49	1225	133339
3	50	1225	134019
3	67	1225	140100
3	5	1225	141816
3	61	1225	141816
3	42	1225	141840
3	56	1225	145744
3	52	1225	150024
3	27	1225	150025
3	9	1225	150517
3	79	1225	150842
3	4	1225	152428
3	53	1225	154958
3	52	1225	162710
3	4	1225	181119
3	42	1225	182614
3	49	1225	185337
3	50	1225	205252
3	79	1225	210056
3	53	1226	093033
3	33	1226	115931
3	58	1226	120132
3	53	1226	123738
3	89	1226	142606
3	5	1226	144127
3	61	1226	144127
3	10	1226	152953
3	11	1226	152954
3	16	1226	172307
3	9	1226	172554
3	55	1226	173326
3	65	1226	173851
3	79	1226	174600
3	49	1226	185341
3	91	1226	190753
3	15	1226	190754
3	33	1226	191617
3	79	1227	073409
3	51	1227	073846
3	48	1227	080155
3	42	1227	082723
3	65	1227	082941
3	53	1227	082954
3	33	1227	093402
3	50	1227	122230
3	33	1227	162740
3	19	1227	162741
3	89	1227	163148
3	72	1227	164552
3	16	1227	164553
3	36	1227	164554
3	51	1227	171530
3	79	1227	172438
3	9	1227	172717
3	55	1227	173124
3	58	1227	173436
3	7	1227	173644
3	56	1227	174922
3	5	1227	180314
3	61	1227	180314
3	53	1227	181830
3	49	1227	181843
3	76	1227	183929
3	41	1227	192415
3	59	1227	193210
3	84	1227	193519
3	9	1227	213332
3	61	1227	220319
3	5	1227	220322
3	51	1228	073156
3	79	1228	081511
3	89	1228	082022
3	58	1228	082445
3	12	1228	082810
3	3	1228	083757
3	48	1228	084716
3	53	1228	084858
3	33	1228	090131
3	7	1228	090531
3	84	1228	091636
3	49	1228	091903
3	42	1228	094611
3	9	1228	095750
3	58	1228	123848
3	9	1228	124353
3	12	1228	132827
3	89	1228	151857
3	49	1228	152927
3	79	1228	170803
3	9	1228	173124
3	58	1228	174906
3	5	1228	180134
3	61	1228	180134
3	41	1228	180502
3	82	1228	180503
3	59	1228	180504
3	4	1228	181553
3	42	1228	181931
3	49	1228	185639
3	67	1228	190102
3	53	1228	190900
3	51	1229	073149
3	5	1229	080905
3	61	1229	080907
3	28	1229	080948
3	79	1229	082555
3	67	1229	083422
3	6	1229	083423
3	9	1229	084802
3	89	1229	090818
3	42	1229	091536
3	7	1229	091655
3	4	1229	091917
3	49	1229	091917
3	46	1229	093203
3	51	1229	120011
3	28	1229	120011
3	6	1229	121027
3	89	1229	121755
3	49	1229	122010
3	78	1229	123053
3	9	1229	123258
3	53	1229	124658
3	50	1229	124846
3	42	1229	125921
3	67	1229	130336
3	33	1229	130355
3	7	1229	131748
3	79	1229	143338
3	4	1229	143947
3	46	1229	144735
3	50	1229	160509
3	6	1229	174555
3	56	1229	174816
3	82	1229	175441
3	28	1229	175715
3	51	1229	175715
3	89	1229	180209
3	42	1229	181125
3	4	1229	181728
3	7	1229	182116
3	81	1229	183207
3	65	1229	184442
3	46	1229	191024
3	9	1229	211029
3	51	1230	073710
3	53	1230	074312
3	9	1230	112647
3	53	1230	123604
3	7	1230	123824
3	50	1230	131846
3	89	1230	134608
3	79	1230	135542
3	56	1230	145131
3	5	1230	171905
3	61	1230	171905
3	56	1230	174300
3	51	1230	174301
3	9	1230	174440
3	49	1230	174833
3	89	1230	175219
3	4	1230	181256
3	58	1230	190526
3	49	1230	191744
3	7	1230	192118
3	79	1230	194424
3	48	1230	203513
3	51	1231	072339
3	79	1231	073129
3	48	1231	073958
3	12	1231	080345
3	28	1231	081230
3	50	1231	081657
3	89	1231	082150
3	9	1231	082847
3	53	1231	093209
3	33	1231	103353
3	53	1231	115752
3	12	1231	121443
3	89	1231	121615
3	41	1231	122213
3	28	1231	122348
3	59	1231	123612
3	51	1231	124231
3	56	1231	124502
3	37	1231	125237
3	15	1231	125242
3	7	1231	131507
3	33	1231	134950
3	49	1231	135959
3	49	1231	140032
3	79	1231	140313
3	4	1231	142215
3	82	1231	143712
3	79	1231	145215
3	79	1231	145732
3	53	1231	145732
3	53	1231	152719
3	12	1231	163042
3	50	1231	170323
3	37	1231	172720
3	15	1231	172721
3	91	1231	172722
3	49	1231	172759
3	89	1231	173905
3	56	1231	174829
3	9	1231	180703
3	28	1231	182952
3	79	1231	185016
3	89	1231	190458
3	51	0102	072047
3	79	0102	073838
3	28	0102	074152
3	27	0102	074155
3	52	0102	074157
3	89	0102	075406
3	5	0102	081126
3	46	0102	081254
3	48	0102	082329
3	9	0102	083646
3	50	0102	091744
3	50	0102	102711
3	50	0102	115622
3	51	0102	122057
3	27	0102	122058
3	49	0102	163731
3	72	0102	164507
3	51	0102	175118
3	56	0102	175705
3	61	0102	175926
3	3	0102	180113
3	7	0102	190831
3	9	0102	191850
3	50	0102	193103
3	89	0102	194148
3	51	0103	072746
3	67	0103	082439
3	8	0103	114307
3	56	0103	120225
3	89	0103	121616
3	50	0103	121800
3	51	0103	151234
3	89	0103	175312
3	8	0103	181101
3	8	0104	074335
3	41	0104	082608
3	67	0104	083405
3	89	0104	090004
3	12	0104	090111
3	53	0104	092330
3	49	0104	102537
3	8	0104	114309
3	89	0104	114742
3	7	0104	123647
3	41	0104	125422
3	64	0104	125552
3	58	0104	132125
3	13	0104	132842
3	9	0104	140433
3	15	0104	144534
3	9	0104	173232
3	79	0104	173406
3	28	0104	173658
3	51	0104	173658
3	89	0104	174242
3	7	0104	182704
3	41	0104	183456
3	8	0104	185837
3	15	0104	194339
3	53	0104	213322
3	89	0105	115215
3	61	0105	121856
3	5	0105	121856
3	56	0105	123841
3	27	0105	123840
3	51	0105	123840
3	9	0105	125902
3	41	0105	130807
3	8	0105	131451
3	58	0105	132458
3	53	0105	134640
3	79	0105	144115
3	49	0105	145147
3	48	0105	172804
3	8	0105	173203
3	49	0105	173357
3	56	0105	173539
3	23	0105	174554
3	9	0105	174749
3	23	0105	180025
3	12	0105	181233
3	51	0105	181420
3	89	0105	181711
3	79	0105	184852
3	7	0105	191905
3	53	0105	192530
3	51	0106	072840
3	56	0106	074255
3	79	0106	074421
3	28	0106	080324
3	27	0106	080325
3	52	0106	080327
3	5	0106	080411
3	61	0106	080411
3	8	0106	080453
3	89	0106	080908
3	12	0106	081015
3	53	0106	081436
3	9	0106	081843
3	41	0106	082023
3	67	0106	082521
3	4	0106	084506
3	65	0106	084808
3	42	0106	085228
3	49	0106	090937
3	23	0106	093346
3	50	0106	104517
3	61	0106	110207
3	33	0106	110211
3	89	0106	114528
3	8	0106	115656
3	51	0106	115836
3	28	0106	115837
3	46	0106	120548
3	67	0106	120923
3	4	0106	121725
3	42	0106	121725
3	56	0106	122858
3	33	0106	122940
3	9	0106	123030
3	53	0106	125000
3	12	0106	130637
3	49	0106	130706
3	50	0106	131322
3	79	0106	132537
3	9	0106	133110
3	41	0106	133210
3	27	0106	135109
3	52	0106	135110
3	23	0106	154622
3	50	0106	162558
3	89	0106	173114
3	67	0106	174446
3	56	0106	174457
3	52	0106	174919
3	28	0106	174919
3	65	0106	175639
3	51	0106	181618
3	42	0106	181804
3	12	0106	184113
3	8	0106	184352
3	33	0106	185152
3	46	0106	190224
3	81	0106	190509
3	9	0106	191411
3	7	0106	192039
3	51	0107	072859
3	12	0107	073328
3	89	0107	075536
3	53	0107	075853
3	89	0107	113320
3	12	0107	114154
3	49	0107	143554
3	61	0107	154122
3	5	0107	154122
3	51	0107	173924
3	27	0107	181347
3	52	0107	181348
3	49	0107	183321
3	81	0107	192822
3	51	0108	071920
3	8	0108	075444
3	89	0108	080249
3	27	0108	080450
3	53	0108	082447
3	5	0108	083705
3	61	0108	083706
3	49	0108	091228
3	23	0108	093050
3	7	0108	093533
3	79	0108	110416
3	56	0108	114922
3	89	0108	115119
3	51	0108	115508
3	28	0108	115509
3	53	0108	121305
3	7	0108	122140
3	49	0108	123800
3	8	0108	131543
3	49	0108	133141
3	33	0108	134709
3	3	0108	135906
3	52	0108	140556
3	27	0108	140912
3	23	0108	161510
3	70	0108	164543
3	89	0108	175313
3	8	0108	180428
3	56	0108	180454
3	49	0108	182605
3	7	0108	191833
3	3	0108	195014
3	33	0108	195014
3	51	0109	073634
3	79	0109	073635
3	12	0109	075404
3	27	0109	075553
3	89	0109	080259
3	5	0109	083034
3	61	0109	083034
3	56	0109	084620
3	28	0109	085708
3	52	0109	085709
3	53	0109	090953
3	82	0109	092832
3	23	0109	092832
3	41	0109	093301
3	33	0109	105822
3	67	0109	115306
3	28	0109	120412
3	42	0109	120645
3	51	0109	121518
3	70	0109	122609
3	49	0109	123005
3	89	0109	130454
3	3	0109	130637
3	4	0109	131614
3	56	0109	135036
3	33	0109	135527
3	79	0109	141109
3	27	0109	143033
3	5	0109	143540
3	61	0109	143540
3	52	0109	151202
3	79	0109	165850
3	23	0109	172558
3	82	0109	172558
3	56	0109	174640
3	41	0109	174736
3	28	0109	175221
3	51	0109	175222
